Date,XLU,XLP,XLV,XLF,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,HYG,IEI,sp50,Breadth (50),Breadth (200),13 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,,26 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM
02/09/2024,30.14,73.11,144.01,39.08,89.95,116.95,41.57,103.92,79.17,62.96,83.20,81.33,34.82,199.34,501.20,112.88,68.41,108.07,,61.5%,71.1%,,0.182512029,0.061687868,-0.002916464,0.070368475,-0.010005559,0.074647285,0.104642771,-0.011066205,0.033093343,0.039866582,0.001802885,0.058526989,0.016082711,0.024932277,0.039185954,0.061924167,,,,,,,,,,,,,,,,,,
02/16/2024,30.62,73.28,145.62,39.63,89.51,118.03,42.59,101.29,78.95,63.35,83.14,82.31,34.74,201.66,499.51,113.93,68.01,107.48,,60.3%,71.5%,,0.181447003,0.067276201,0.00473836,0.07216755,-0.00178751,0.061848683,0.08195374,0.045663228,0.046358455,0.043883189,0.021048833,0.0556433,0.033390904,0.031835763,0.05993874,0.066532081,,,,,,,,,,,,,,,,,,
02/23/2024,30.98,74.78,147.86,40.30,90.65,120.22,43.42,102.65,79.72,64.45,82.94,82.88,35.06,199.89,507.85,115.56,68.40,107.58,,69.3%,75.3%,,0.153970303,0.031024338,-0.023265251,0.032506203,-0.031717138,0.035268674,0.052170909,0.048224463,0.040516809,0.007757952,0.019291054,0.024010618,0.029663434,0.027765271,0.042512553,0.033056421,,,,,,,,,,,,,,,,,,
03/01/2024,30.86,74.46,146.34,40.29,92.51,121.52,43.98,105.38,80.02,64.00,85.41,83.26,36.25,205.89,512.85,116.16,68.64,108.17,,70.5%,75.5%,,0.178224238,0.038678485,-0.01804018,0.033507074,-0.048913631,0.016375905,0.04058663,-0.00284684,0.040489878,0.019375,-0.026109355,0.028465049,-0.018206897,-0.000582835,0.028312372,0.033057851,,,,,,,,,,,,,,,,,,
03/08/2024,31.88,75.16,146.43,40.62,90.16,122.30,44.68,103.68,79.59,64.60,85.66,84.48,36.00,206.83,511.72,117.33,68.84,108.75,,78.0%,78.5%,,0.097098039,0.033262374,0,0.021171837,-0.014696911,0.000245298,0.004924454,0.039787798,0.060434728,0.010990712,-0.028484707,0.001183712,-0.006111111,-0.027220423,0.043558978,0.013551521,,,,,,,,,,,,,,,,,,
03/15/2024,31.73,75.53,145.36,40.79,89.03,122.04,45.40,102.82,79.29,64.53,83.48,84.51,35.66,202.41,509.83,116.92,68.54,107.55,,72.5%,78.1%,,0.102111566,0.018800477,0.003577325,-0.003432214,0.001572592,-0.007292691,-0.020044053,0.107182804,0.061041745,0.005578801,0.006109248,-0.023547509,0.029444756,-0.01818092,0.064629386,0.012829285,,,,,,,,,,,,,,,,,,
03/22/2024,31.93,75.64,145.44,41.42,91.36,125.21,45.69,104.96,81.82,64.98,86.04,86.08,36.80,205.07,521.21,119.08,69.10,108.25,,76.8%,81.3%,,0.086595678,0.026837652,0.009419692,-0.002172863,-0.000602014,-0.017889945,-0.018934005,0.088133009,0.038132486,0.01231148,-0.018828452,-0.025789963,0.008423913,-0.023016531,0.04470367,-0.001679543,,,,,,,,,,,,,,,,,,
03/29/2024,32.83,76.36,147.73,42.12,91.95,125.96,46.45,104.14,81.66,65.87,87.74,88.44,36.72,210.30,523.07,120.99,69.13,108.25,,84.8%,86.1%,,0.037928408,0.00288109,-0.013402829,-0.023979107,-0.00810267,-0.032470626,-0.04930563,0.086234215,0.04898359,-0.013966905,-0.037497151,-0.056761646,0.014705882,-0.035235378,0.040434359,-0.019753699,,,,,,,,,,,,,,,,,,
04/05/2024,32.58,74.33,143.22,41.57,89.42,125.67,46.39,103.23,82.52,64.71,85.14,86.70,36.35,204.45,518.43,119.26,68.67,107.58,,72.1%,78.5%,,0.052025783,0.04103323,0.008308895,-0.000721674,0.058488034,-0.035410201,-0.052495419,0.128021313,0.063499758,0.00494514,0.000469814,-0.046251442,0.039339752,-0.017510394,0.069845495,-0.005785678,,,,,,,,,,,,,,,,,,
04/12/2024,32.10,73.38,138.91,40.06,88.56,122.90,44.96,102.71,81.33,63.06,82.93,83.38,35.46,198.69,510.85,116.10,68.27,106.89,,41.3%,72.3%,,0.109968847,0.055464704,0.067381758,0.05791313,0.081192479,0.010414972,0.006450178,0.138155973,0.061232018,0.052172534,0.06620041,0.028663948,0.08037225,0.072726358,0.09619262,0.046339363,,,,,,,,,,,,,,,,,,
04/19/2024,32.72,74.44,138.95,40.38,84.88,120.47,44.48,96.27,79.47,63.72,79.94,84.24,33.42,193.14,495.16,115.94,67.92,106.51,,33.5%,70.3%,,0.071832493,0.049032778,0.064195754,0.061168895,0.106326579,0.036523616,0.012927158,0.147197839,0.070970177,0.04613936,0.078433825,0.032882241,0.105625374,0.122708916,0.108712335,0.05597723,,,,,,,,,,,,,,,,,,
04/26/2024,33.10,75.59,139.96,40.82,87.96,122.66,44.76,99.92,80.11,63.90,83.15,84.63,34.99,198.36,508.26,117.37,68.49,106.45,,45.5%,74.1%,,0.075237951,0.038364863,0.071448985,0.06344929,0.038087658,0.029675526,0.020218945,0.082319972,0.044813382,0.052269171,0.026458208,0.041356493,0.033723921,0.130369026,0.07118404,0.052398398,,,,,,,,,,,,,,,,,,
05/03/2024,34.21,75.88,140.83,40.55,88.96,122.77,44.77,101.28,80.21,64.04,82.67,84.40,34.81,201.90,511.29,117.13,69.27,107.47,,43.1%,75.1%,,0.084929104,0.044544017,0.071220621,0.037237978,-0.009836434,-0.000325812,0.005696415,0.010713404,0.056476749,0.065427858,-0.030603605,-0.0007109,-0.012065498,0.034769688,0.042265642,0.029710578,,,,,,,,,,,,,,,,,,
05/10/2024,35.64,77.62,143.59,41.83,89.05,125.68,45.92,102.77,81.79,65.47,83.35,86.09,35.38,204.31,520.84,119.87,69.10,107.47,,58.7%,79.3%,,0.032832889,0.019711415,0.044501706,0.013626584,-0.021111735,-0.011139402,-0.035714286,0.000437871,0.041814403,0.037268978,-0.032513497,-0.02799396,0.002261164,0.010523225,0.023327701,0.004004338,,,,,,,,,,,,,,,,,,
05/17/2024,36.17,78.21,146.31,42.49,89.35,125.33,46.08,105.91,82.61,66.13,84.89,86.89,35.90,208.08,529.45,121.51,69.45,107.89,,65.1%,81.5%,,0.029029583,0.029408004,0.044836306,0.030124735,0.024790151,0.013085454,-0.017145958,0.04522708,0.044183513,0.042340844,-0.002238191,-0.009782484,0.03454039,0.021722414,0.046954387,0.018187803,,,,,,,,,,,,,,,,,,
05/24/2024,35.75,77.10,144.42,41.61,87.77,124.46,45.68,107.60,82.95,64.95,84.54,84.87,36.10,205.44,529.44,119.38,69.27,107.60,,52.1%,73.5%,,0.054825175,0.061478599,0.076374463,0.06777217,0.070240401,0.038727302,0.014995622,0.040754682,0.054852321,0.076366436,0.027206056,0.041003888,0.053739612,0.072721963,0.061744485,0.053526554,,,,,,,,,,,,,,,,,,
05/31/2024,36.36,77.34,143.70,41.64,87.99,123.51,45.77,105.08,83.26,65.24,83.18,85.63,35.59,205.77,527.37,120.00,69.31,107.77,,52.5%,72.5%,,0.049092409,0.066847686,0.09394572,0.098463016,0.063363073,0.064367258,0.030044794,0.048391702,0.048762911,0.089822195,0.031017071,0.04507766,0.060691205,0.069543665,0.068851091,0.061333333,,,,,,,,,,,,,,,,,,
06/07/2024,34.97,77.66,146.43,41.48,88.83,122.33,44.90,107.80,84.40,65.31,83.22,84.58,35.78,201.20,534.01,118.92,69.42,108.02,,49.5%,68.9%,,0.085358879,0.068632501,0.051355597,0.067743491,0.026680176,0.02910161,0.00111371,-0.054174397,-0.007464455,0.074414332,-0.040975727,0.017498227,-0.01117943,0.033300199,0.011891163,0.0349815,,,,,,,,,,,,,,,,,,
06/14/2024,34.97,76.95,145.88,40.65,89.17,121.15,44.49,113.84,84.13,64.89,83.99,82.52,36.71,198.73,542.78,118.42,69.57,109.16,,44.9%,66.7%,,0.122962539,0.090708252,0.070468879,0.09495695,0.079347278,0.077754849,0.041694763,-0.03175649,0.032568644,0.097703806,0.016192404,0.054532235,0.025061291,0.091078348,0.035428719,0.064178348,,,,,,,,,,,,,,,,,,
06/21/2024,34.70,77.67,146.81,41.33,91.31,122.97,44.82,114.21,84.94,65.78,84.42,83.86,37.11,200.35,544.51,118.88,69.87,109.06,,54.1%,69.9%,,0.154056781,0.069267413,0.057693618,0.104766513,0.077104211,0.083028381,0.049419902,-0.025743181,0.046621144,0.081939799,0.041222459,0.056165037,0.045809755,0.105914649,0.043598832,0.068304172,,,,,,,,,,,,,,,,,,
06/28/2024,34.07,76.58,145.75,41.11,91.20,121.87,44.16,113.12,85.66,64.95,84.45,83.42,37.26,202.89,544.22,118.60,69.64,108.78,,46.9%,69.3%,,0.1802172,0.084095064,0.049879931,0.098272926,0.101096491,0.106342824,0.097497452,-0.004994917,0.050782162,0.101308699,0.06062759,0.065571805,0.054750403,0.085957908,0.050071662,0.077234401,,,,,,,,,,,,,,,,,,
07/05/2024,34.28,77.38,144.41,41.54,94.65,121.22,43.95,116.44,87.76,65.03,85.18,82.69,37.78,200.87,554.64,118.57,70.27,109.44,,42.9%,66.3%,,0.186141503,0.052856035,0.050065785,0.09894078,0.046856841,0.117884837,0.082707622,-0.032591893,0.035551504,0.099953867,0.046841982,0.070504293,0.055849656,0.091004132,0.033066494,0.085266088,,,,,,,,,,,,,,,,,,
07/12/2024,35.63,77.45,148.27,42.38,95.75,124.18,45.25,116.90,86.31,66.35,88.42,85.77,38.31,213.14,559.99,121.48,70.77,110.13,,70.3%,73.9%,,0.112124614,0.054099419,0.037903824,0.097451628,0.026581023,0.11467225,0.059558011,-0.012788708,0.047734909,0.083345893,0.026464601,0.041448059,0.070216654,0.038097025,0.034982768,0.0710405,,,,,,,,,,,,,,,,,,
07/19/2024,35.07,78.09,147.87,42.85,93.91,124.87,45.06,110.44,85.11,66.66,86.21,87.01,36.95,216.84,548.99,122.43,70.77,109.94,,64.3%,73.7%,,0.168544132,0.053143808,0.035571786,0.111318553,0.062297002,0.115319933,0.083453557,0.045456603,0.071906944,0.097059706,0.053822062,0.041259625,0.101217862,0.040629035,0.064846354,0.073511394,,,,,,,,,,,,,,,,,,
07/26/2024,35.59,78.49,149.96,43.41,91.31,126.30,45.67,108.14,83.70,67.24,85.35,88.13,36.17,224.22,544.44,123.52,71.05,110.38,,69.7%,76.2%,,0.129408459,0.032743025,-0.00913577,0.074176457,0.099665955,0.072050673,0.028796671,0.064777141,0.085424134,0.061570494,0.047568834,0.004084875,0.115565386,-0.023771296,0.063551539,0.039750648,,,,,,,,,,,,,,,,,,
08/02/2024,37.11,79.26,150.86,42.06,88.08,122.73,45.02,102.36,84.74,68.23,80.14,84.34,34.39,208.92,532.90,120.61,70.89,112.70,,54.7%,68.3%,,0.052681218,0.011228867,-0.020681426,0.108892059,0.135842416,0.091909069,0.034318081,0.093737788,0.090394147,0.038399531,0.0856002,0.052051221,0.144518755,0.048152403,0.071570651,0.05737501,,,,,,,,,,,,,,,,,,
08/09/2024,36.81,79.15,149.98,42.40,87.17,124.28,44.28,102.82,85.21,67.91,80.64,83.68,35.46,206.46,532.99,120.35,71.13,111.93,,58.3%,65.7%,,0.075669067,0.021099179,0.001333511,0.160141509,0.233910749,0.143305439,0.066734417,0.153333658,0.128740758,0.077160948,0.142733135,0.116873805,0.19430344,0.153346895,0.122328749,0.100955546,,,,,,,,,,,,,,,,,,
08/16/2024,37.22,80.51,152.87,43.77,91.57,126.97,45.29,110.70,86.26,68.93,84.70,86.04,37.14,212.60,554.31,123.72,71.93,112.14,,68.5%,72.3%,,0.064615798,-0.00683145,-0.07215281,0.139364862,0.165510839,0.095613137,0.00783924,0.033017164,0.103060515,0.054693167,0.041676505,0.092050209,0.115778137,0.074694262,0.056719164,0.056417717,,,,,,,,,,,,,,,,,,
08/23/2024,37.71,81.84,155.45,44.43,93.94,129.28,46.37,111.98,87.50,69.91,86.84,88.35,38.04,220.38,562.13,125.77,72.44,112.76,,79.0%,76.8%,,0.079952267,0,-0.072627855,0.141796084,0.160909139,0.103418936,0.014666235,0.043043401,0.1072,0.057931626,0.067710732,0.087153367,0.12723449,0.083446774,0.059381282,0.06241552,,,,,,,,,,,,,,,,,,
08/30/2024,38.15,82.51,157.20,45.74,93.56,131.46,47.14,110.17,87.32,71.10,85.76,89.49,37.75,220.08,563.68,127.36,72.38,112.44,,81.4%,78.8%,,0.087036309,0.008605018,-0.062277354,0.122431132,0.188007696,0.095314164,0.005303352,0.060817864,0.126889601,0.052742616,0.085471082,0.081796849,0.141986755,0.099009451,0.068957565,0.05794598,,,,,,,,,,,,,,,,,,
09/06/2024,37.96,82.99,153.95,44.29,91.20,125.89,44.95,101.96,83.77,70.17,79.81,86.06,35.38,207.90,540.36,123.08,72.55,113.64,,57.5%,67.1%,,0.049795811,-0.007350283,-0.062812601,0.137954392,0.276315789,0.116530304,0.02247191,0.181051393,0.204846604,0.041328203,0.189951134,0.100395073,0.245618994,0.149254449,0.124824191,0.078973026,,,,,,,,,,,,,,,,,,
09/13/2024,39.27,83.93,156.16,44.51,96.24,130.57,46.35,110.22,86.87,71.23,85.35,87.02,37.63,216.83,562.01,126.02,73.00,114.03,,72.1%,73.7%,,-0.011459129,-0.022518766,-0.097143955,0.113008313,0.223451787,0.052538868,-0.03732873,0.084422065,0.161966156,0.007721466,0.094083187,0.069983912,0.148817433,0.074897385,0.075087632,0.046421203,,,,,,,,,,,,,,,,,,
09/20/2024,40.04,83.05,155.28,45.66,98.35,133.18,47.04,111.27,88.90,71.17,87.90,88.57,38.81,221.57,568.25,127.00,73.58,113.83,,78.0%,76.0%,,-0.045579421,-0.037447321,-0.111282844,0.062417871,0.163811073,0.004805526,-0.09025194,0.060351413,0.101912261,-0.012786286,0.022866894,0.018403523,0.084771966,0.001579636,0.040299164,0.000944882,,,,,,,,,,,,,,,,,,
09/27/2024,40.21,83.02,153.02,45.15,100.42,134.83,48.46,112.55,90.01,71.53,89.57,88.89,39.30,220.33,571.47,127.76,73.67,113.88,,83.0%,80.6%,,-0.053966675,-0.04480848,-0.091948765,0.079734219,0.143895638,-0.011644293,-0.123607099,0.055042203,0.090545495,-0.015517964,0.009489785,0.017999775,0.067938931,0.009349612,0.041192014,0.006887915,,,,,,,,,,,,,,,,,,
10/04/2024,40.66,81.47,151.64,45.65,99.09,135.51,47.59,112.65,90.88,71.53,89.17,88.52,39.89,219.15,572.98,128.68,73.33,112.46,,74.3%,76.2%,,-0.052023121,-0.038541795,-0.083619098,0.064403067,0.139829439,-0.020588886,-0.125880004,0.046429047,0.077024648,-0.020830421,0.016933946,0.022141889,0.05389822,0.024093087,0.033107613,-0.002020516,,,,,,,,,,,,,,,,,,
10/11/2024,39.63,81.64,153.89,46.51,98.29,138.42,47.95,115.41,90.43,71.88,90.76,89.33,41.00,221.26,579.58,130.11,73.30,112.20,,74.7%,77.6%,,-0.046309148,-0.064919157,-0.092598609,0.01741561,0.123308577,-0.051220922,-0.131296277,-0.008795113,0.059493531,-0.049526989,-0.019281622,5.59754E-05,0.015609756,-0.020021694,0.001570102,-0.030743217,,,,,,,,,,,,,,,,,,
10/18/2024,40.98,82.24,153.13,47.62,99.76,139.27,48.82,115.46,91.23,73.13,90.85,90.60,40.69,225.65,584.59,131.43,73.51,112.29,,76.8%,80.0%,,-0.037949969,-0.060797665,-0.084568667,0.054808904,0.148914841,-0.010914052,-0.095257605,0.013858213,0.067521649,-0.030493641,0.017611447,0.024613687,0.068812976,-0.000842012,0.022220702,0.001978239,,,,,,,,,,,,,,,,,,
10/25/2024,40.19,81.06,148.59,46.63,100.41,135.40,46.98,115.15,90.85,71.38,89.41,88.49,40.35,218.89,579.04,128.43,73.03,111.53,,55.9%,72.5%,,-0.011072406,-0.038983469,-0.028804092,0.090499678,0.145411085,0.041875923,-0.052788421,0.039124582,0.105228398,-0.004202858,0.056928755,0.060910837,0.09913259,0.044771346,0.049962006,0.036050767,,,,,,,,,,,,,,,,,,
11/01/2024,39.07,80.15,147.74,46.64,100.05,134.01,46.57,111.96,92.40,70.85,87.00,88.73,39.36,218.98,571.04,127.53,72.91,110.87,,49.9%,69.5%,,-0.003199795,-0.014597629,-0.005888723,0.103559177,0.160327852,0.032385643,-0.046601525,0.030815953,0.108008658,0.00691602,0.04954023,0.048010819,0.110264228,0.034249703,0.053901653,0.037873442,,,,,,,,,,,,,,,,,,
11/08/2024,39.59,80.82,150.18,49.19,107.56,142.09,47.24,118.58,96.18,73.15,92.15,93.46,42.35,238.12,598.19,132.50,73.88,111.09,,66.9%,74.7%,,-0.01313463,-0.018188567,-0.024970036,0.053466152,0.048624024,-0.033499894,-0.065417593,-0.018299882,0.068205448,-0.017498291,-0.009007054,-0.026214423,0.050767414,-0.050898707,0.004313011,-0.001358491,,,,,,,,,,,,,,,,,,
11/15/2024,39.63,79.96,141.84,49.87,106.72,139.11,45.64,114.36,95.15,72.70,88.23,93.96,41.44,228.48,585.75,130.70,73.35,110.63,,57.5%,69.7%,,-0.001892744,0.008129065,0.020868584,0.038700622,0.063530735,-0.011214147,-0.015666082,0.049232653,0.10677877,-0.00522696,0.058710189,-0.016922095,0.076254826,-0.010985644,0.040887751,0.023488906,,,,,,,,,,,,,,,,,,
11/22/2024,40.73,81.84,144.16,50.73,109.05,142.65,47.05,116.80,96.88,73.96,92.72,96.05,42.88,238.77,595.51,133.62,73.59,110.72,,65.5%,72.9%,,-0.014487416,0.004154448,0.015746393,0.000394244,0.001329665,-0.054749387,-0.063981295,0.005436644,0.063377374,-0.010546241,-0.019628991,-0.038313378,-0.007462687,-0.087825104,0.007439002,-0.002245173,,,,,,,,,,,,,,,,,,
11/29/2024,41.47,83.22,147.41,51.34,111.15,143.99,47.39,116.87,98.40,74.85,93.09,96.81,43.11,241.87,602.55,134.74,74.10,111.83,,71.5%,77.4%,,-0.044736525,-0.001682288,0.010311376,0.016361511,-0.028520018,-0.053198139,-0.06351551,-0.035083216,0.036585366,-0.004408818,-0.066817059,-0.038012602,-0.023892368,-0.112539794,-0.013890963,-0.005120974,,,,,,,,,,,,,,,,,,
12/06/2024,39.85,82.38,144.28,50.40,116.40,140.56,45.96,120.42,100.93,73.07,94.97,94.70,44.07,238.93,607.81,132.80,74.31,112.17,,60.1%,71.3%,,-0.030116702,0.005826657,0.034654838,-0.025396825,-0.116537801,-0.044891861,-0.044500054,-0.092592593,-0.006341028,0.016422608,-0.132884069,-0.025554382,-0.109825278,-0.13803206,-0.052467054,-0.011822289,,,,,,,,,,,,,,,,,,
12/13/2024,38.82,82.04,140.99,49.54,117.75,137.43,44.62,119.53,100.94,71.78,93.38,93.11,43.23,233.07,604.21,131.87,73.85,111.23,,48.1%,66.5%,,0.015842349,-0.030838615,0.027945244,-0.020589423,-0.16472037,-0.045841519,-0.036422728,-0.105040786,-0.043193977,0.013931457,-0.128721354,-0.025131565,-0.108720796,-0.129488995,-0.068519223,-0.027223781,,,,,,,,,,,,,,,,,,
12/20/2024,38.22,79.94,138.00,48.51,114.46,133.82,42.79,117.98,97.96,70.26,89.91,90.20,42.10,221.92,591.15,127.12,73.46,110.73,,26.5%,57.5%,,0.030354573,-0.007630723,0.062318841,0.019583591,-0.137433926,-0.011732178,0.002453844,-0.093236142,-0.003674969,0.037859379,-0.086642198,0.019179601,-0.0695962,-0.081696107,-0.045961262,0.010069226,,,,,,,,,,,,,,,,,,
12/27/2024,38.04,79.30,138.95,48.75,114.87,133.26,42.47,118.75,98.16,70.42,90.42,90.49,41.97,222.39,595.01,128.64,73.43,110.50,,25.3%,58.7%,,0.024973712,0.013997478,0.040086362,0.009435897,-0.142334813,-0.023337836,0.001295032,-0.130994989,-0.024653627,0.046861687,-0.131276266,0.009835341,-0.09173219,-0.098655515,-0.066133342,-0.008473259,,,,,,,,,,,,,,,,,,
01/03/2025,38.54,78.33,138.96,48.59,112.94,132.72,41.60,117.88,97.88,70.04,90.68,90.48,42.04,224.43,591.95,128.42,73.81,110.80,,22.4%,56.5%,,-0.033082512,0.001659645,-0.026482441,-0.090347808,-0.190765008,-0.111362266,-0.063829787,-0.226426299,-0.108806702,-0.000713878,-0.248897221,-0.07117595,-0.192911513,-0.192665865,-0.146414393,-0.08869335,,,,,,,,,,,,,,,,,,
01/10/2025,37.79,76.34,139.64,47.32,110.41,131.33,41.65,114.39,95.81,68.32,89.01,89.33,41.64,216.83,580.49,126.11,73.41,110.10,,16.0%,51.1%,,0.00979095,0.052528163,-0.019836723,-0.013736264,-0.140838692,-0.043097541,-0.033613445,-0.133009878,-0.04738545,0.046252927,-0.178294574,-0.042874734,-0.118876081,-0.149748651,-0.080190873,-0.040361589,,,,,,,,,,,,,,,,,,
01/17/2025,39.42,77.24,140.18,50.23,114.61,137.75,44.17,117.06,97.39,70.90,92.45,92.83,43.49,225.46,597.58,131.69,74.28,110.94,,43.1%,59.9%,,-0.013571791,0.059943035,-0.033456984,-0.071272148,-0.191170055,-0.090381125,-0.085814559,-0.176199223,-0.073724202,0.017207334,-0.214386155,-0.072174943,-0.156357783,-0.172890978,-0.119097025,-0.082390462,,,,,,,,,,,,,,,,,,
01/24/2025,39.75,77.90,144.31,50.85,115.01,141.07,44.50,119.65,100.41,71.08,94.50,93.88,44.35,228.69,607.97,133.06,74.55,111.03,,54.1%,61.5%,,-0.016102654,0.037740693,-0.043378837,-0.055653884,-0.140906917,-0.085489473,-0.071685393,-0.128834099,-0.060252963,0.00773776,-0.165608466,-0.064124414,-0.12356257,-0.151165333,-0.094297416,-0.073350368,,,,,,,,,,,,,,,,,,
01/31/2025,38.94,78.98,146.87,51.47,116.09,138.35,44.40,115.41,102.38,71.34,91.31,92.99,43.70,226.48,601.82,132.36,74.52,111.49,,52.5%,61.5%,,0.024011299,0.032666498,-0.056784912,-0.033223237,-0.132402981,-0.027249729,-0.043473364,-0.061522464,-0.048446962,0.021867115,-0.101522287,-0.038606302,-0.069565217,-0.114800424,-0.058256622,-0.048806286,,,,,,,,,,,,,,,,,,
02/07/2025,39.07,79.35,146.43,51.82,112.79,137.33,44.15,116.41,102.74,71.87,91.32,91.01,44.50,226.00,600.77,132.32,74.51,111.57,,55.7%,59.5%,,0.02687484,0.019659735,-0.093901523,-0.037823234,-0.102713006,-0.008883711,-0.04224714,-0.065372391,-0.054117189,0.010157228,-0.08891809,-0.010877926,-0.079325843,-0.111460177,-0.060638847,-0.049727932,,,,,,,,,,,,,,,,,,
02/14/2025,39.55,80.61,144.80,51.80,113.50,137.55,44.93,119.99,105.31,72.32,93.41,92.37,44.60,225.97,609.70,133.77,74.90,111.72,,58.1%,59.9%,,0.038938053,0.018111897,-0.080870166,-0.004054054,-0.041101322,0.045292621,-0.03116305,-0.021169313,-0.033520084,0.019081858,-0.030189487,0.004979972,-0.015246637,-0.071336903,-0.025422339,-0.028556478,,,,,,,,,,,,,,,,,,
02/21/2025,40.14,82.18,146.43,50.75,109.20,134.84,44.04,117.44,103.02,73.18,90.90,92.37,42.56,217.80,599.94,133.32,74.80,112.13,,54.3%,58.9%,,0.009841784,-0.007057678,-0.109881855,-0.013793103,-0.035441183,0.04442302,-0.026910412,-0.034316856,-0.027470394,-0.00860891,-0.04510451,-0.02923027,-0.00681391,-0.069972452,-0.034720139,-0.046729673,,,,,,,,,,,,,,,,,,
02/28/2025,39.61,83.08,148.93,52.18,107.98,136.33,44.38,112.77,102.00,74.52,86.87,93.13,42.08,214.65,594.18,134.05,75.25,113.41,,53.7%,58.7%,,0.034082302,-0.003009148,-0.109380246,-0.023380606,-0.010001852,0.047605076,-0.027264534,0.02385492,-0.005882353,-0.014090177,0.011856798,-0.026844196,0.018536122,-0.044630794,-0.00806153,-0.037523312,,,,,,,,,,,,,,,,,,
03/07/2025,38.65,82.86,149.28,49.12,102.84,134.25,43.91,109.27,100.29,74.27,82.35,92.28,39.23,205.95,575.92,131.23,74.96,113.08,,44.5%,50.3%,,0.050459309,-0.014120203,-0.099812433,0.043973941,0.031604026,0.079553073,-0.000455477,0.090692779,0.034101107,-0.01777299,0.110989678,-0.011595145,0.119551364,0.028890507,0.0403181,-0.006019965,,,,,,,,,,,,,,,,,,
03/14/2025,39.44,79.51,144.93,48.52,98.35,131.13,42.99,106.97,96.58,72.78,81.36,90.77,38.53,202.89,562.81,128.28,74.42,113.18,,30.9%,38.7%,,0.032331685,0.0182367,-0.060718968,0.029678483,0.076461617,0.08785175,0.016282856,0.117930261,0.062124663,-0.004809013,0.117625369,0.012779553,0.11549442,0.029572675,0.060748743,0.017617711,,,,,,,,,,,,,,,,,,
03/21/2025,39.38,79.33,146.60,49.46,98.73,132.25,42.90,106.98,97.60,72.92,82.12,91.93,39.17,203.79,563.98,128.40,74.74,113.67,,32.5%,40.7%,,0.025777778,0.021303416,-0.095497954,0.018196522,0.067004305,0.076521739,0.007343513,0.124228828,0.053688525,-0.014262205,0.127496347,0.009681279,0.109011999,0.026596006,0.053725309,0.009501558,,,,,,,,,,,,,,,,,,
03/28/2025,38.99,80.41,144.52,49.21,98.52,130.15,42.53,103.19,95.74,73.72,78.55,91.38,38.12,200.45,555.66,127.55,74.35,113.89,,33.3%,37.9%,,0.042959733,0.001741077,-0.073277055,0.055476529,0.109368656,0.127852478,0.033392122,0.215088671,0.124712764,-0.020211612,0.23640993,0.020463996,0.191238195,0.074981292,0.106629954,0.038965112,,,,,,,,,,,,,,,,,,
04/04/2025,37.27,78.46,135.28,44.20,91.40,117.94,38.94,91.19,87.23,69.99,68.11,84.04,33.93,181.19,505.28,117.03,72.77,115.30,,10.8%,21.0%,,0.09808131,0.047412694,0.001626257,0.203393665,0.210186553,0.266915381,0.173215203,0.409003674,0.238564714,0.04557794,0.472911467,0.129462161,0.365163572,0.231193774,0.23761083,0.160471674,,,,,,,,,,,,,,,,,,
04/11/2025,38.16,80.35,136.87,46.67,94.86,125.67,40.25,99.18,91.27,71.48,73.14,85.50,36.69,184.36,533.94,121.02,72.75,113.25,,18.8%,27.9%,,0.080319706,0.005724953,-0.012274421,0.117634455,0.16714105,0.195193761,0.13689441,0.289891606,0.16149885,0.015249021,0.384878316,0.106549708,0.254020169,0.202538512,0.167958947,0.114691786,,,,,,,,,,,,,,,,,,
04/18/2025,38.89,81.87,135.49,46.65,92.70,125.30,40.38,96.43,90.21,72.12,72.63,86.13,36.69,186.48,526.41,120.84,73.73,114.37,,23.6%,29.5%,,0.076893404,-0.011970197,-0.026939258,0.126259378,0.19832794,0.208778931,0.117275542,0.352742922,0.177142224,0.00942873,0.410849511,0.082665738,0.273371491,0.192245817,0.192188598,0.114614366,,,,,,,,,,,,,,,,,,
04/25/2025,39.11,80.84,138.05,48.02,98.80,129.01,41.31,104.24,94.36,71.63,78.85,87.86,38.87,194.12,550.64,123.30,74.68,114.72,,33.5%,32.7%,,0.08068022,0.008164275,-0.011372691,0.112869638,0.138006073,0.201379738,0.118010167,0.256727587,0.140525646,0.029456931,0.315155358,0.073264284,0.220735786,0.155882959,0.157017289,0.107866991,,,,,,,,,,,,,,,,,,
05/02/2025,39.88,81.56,138.53,49.76,100.72,134.58,42.47,108.31,97.42,72.90,82.04,89.40,40.66,200.48,566.76,125.90,74.84,114.61,,58.0%,41.3%,,0.075862069,-0.017165277,-0.053418032,0.032958199,0.072779626,0.112646753,0.02107618,0.186787314,0.089304044,-0.007407407,0.229644076,0.017561521,0.131087063,0.072027135,0.096972263,0.055599682,,,,,,,,,,,,,,,,,,
